Date,Open,High,Low,Close,Monthly Pct Return
2020-01-31,151.0,159.97999572753906,140.0,141.3000030517578,-5.5165495363746375
2020-02-29,141.72999572753906,156.0,129.63999938964844,137.1199951171875,-2.958250420588593
2020-03-31,137.97999572753906,149.35000610351562,109.18000030517578,121.44000244140625,-11.435234272274142
2020-04-30,119.80999755859375,163.94000244140625,116.0,151.57000732421875,24.81060958257966
2020-05-31,144.5,196.75,143.00999450683594,180.92999267578125,19.370577246697263
2020-06-30,181.5,271.7099914550781,177.2100067138672,258.19000244140625,42.70160442888626
2020-07-31,256.0,299.6700134277344,243.11000061035156,257.82000732421875,-0.1433034252639076
2020-08-31,259.0,284.90899658203125,241.27000427246094,282.1600036621094,9.44069336996105
2020-09-30,284.6499938964844,294.6700134277344,220.6999969482422,242.57000732421875,-14.031044734922894
2020-10-31,244.52000427246094,292.7900085449219,235.8800048828125,239.88999938964844,-1.104838955208598
2020-11-30,240.00999450683594,291.7200012207031,228.11000061035156,291.3699951171875,21.459834031647617
2020-12-31,291.0400085449219,346.44000244140625,281.19000244140625,314.6600036621094,7.993276224463242
2021-01-31,317.4200134277344,370.95001220703125,305.510009765625,315.0,0.10805197163086255
2021-02-28,319.45001220703125,387.44000244140625,295.3399963378906,307.3800048828125,-2.419046068948416
2021-03-31,313.0,326.1499938964844,249.0,267.95001220703125,-12.827767600177442
2021-04-30,271.19000244140625,300.94000244140625,251.9600067138672,252.1199951171875,-5.907824731731193
2021-05-31,255.4199981689453,258.6000061035156,211.10000610351562,241.57000732421875,-4.184510549456832
2021-06-30,243.5,280.5400085449219,231.52499389648438,275.5899963378906,14.08286955425413
2021-07-31,273.5,275.25,213.11000061035156,228.6699981689453,-17.025290755263278
2021-08-31,228.72000122070312,235.4199981689453,201.67799377441406,234.33999633789062,2.479554910721693
2021-09-30,236.5,263.5899963378906,218.50999450683594,225.33999633789062,-3.8405735856644196
2021-10-31,227.02000427246094,293.32000732421875,218.66000366210938,289.3999938964844,28.428152391791862
2021-11-30,295.3999938964844,305.6000061035156,235.89500427246094,238.5,-17.588111599854017
2021-12-31,238.14999389648438,245.80999755859375,216.0,234.02999877929688,-1.8742143483031937
2022-01-31,235.25,247.1999969482422,164.41000366210938,196.25999450683594,-16.138958453817764
2022-02-28,199.1300048828125,208.49000549316406,135.55499267578125,156.19000244140625,-20.41679057727377
2022-03-31,159.33999633789062,159.49000549316406,118.19999694824219,151.02000427246094,-3.310069843224961
2022-04-30,152.5399932861328,160.05999755859375,95.22000122070312,101.6500015258789,-32.69103519392817
2022-05-31,101.16999816894531,115.5999984741211,89.02999877929688,112.7699966430664,10.939493310638548
2022-06-30,114.0199966430664,119.0,92.05500030517578,93.83000183105469,-16.79524286230103
2022-07-31,94.68000030517578,121.63999938964844,93.66000366210938,113.0199966430664,20.45187513324811
2022-08-31,111.44000244140625,126.2699966430664,105.7699966430664,108.1500015258789,-4.308967671064135
2022-09-30,106.05999755859375,113.18000030517578,85.91899871826172,86.30000305175781,-20.20341947835541
2022-10-31,87.5,98.63999938964844,78.5,80.58000183105469,-6.628042895053654
2022-11-30,81.5999984741211,86.84100341796875,69.28500366210938,79.41999816894531,-1.439567679014775
2022-12-31,80.25,87.4800033569336,71.72000122070312,78.94999694824219,-0.5917920316534375
