Date,Open,High,Low,Close,Daily Pct Return
2020-01-02,326.1000061035156,329.9800109863281,324.7799987792969,329.80999755859375,1.928482273736365
2020-01-03,326.7799987792969,329.8599853515625,325.5299987792969,325.8999938964844,-1.185532182484772
2020-01-06,323.1199951171875,336.3599853515625,321.20001220703125,335.8299865722656,3.0469447259134697
2020-01-07,336.4700012207031,336.70001220703125,330.29998779296875,330.75,-1.5126661630534555
2020-01-08,331.489990234375,342.70001220703125,331.04998779296875,339.260009765625,2.5729432397959107
2020-01-09,342.0,343.4200134277344,334.6099853515625,335.6600036621094,-1.061134822817067
2020-01-10,337.1300048828125,338.5,327.2699890136719,329.04998779296875,-1.969259309129534
2020-01-13,331.79998779296875,340.8500061035156,331.510009765625,338.9200134277344,2.9995520440425194
2020-01-14,344.3999938964844,345.3800048828125,335.5199890136719,338.69000244140625,-0.06786586132870864
2020-01-15,338.67999267578125,343.1700134277344,336.6000061035156,339.07000732421875,0.11219843516883099
2020-01-16,343.5,343.55999755859375,335.8500061035156,338.6199951171875,-0.13271955564060356
2020-01-17,341.0,341.57000732421875,337.3800048828125,339.6700134277344,0.31008750980092703
2020-01-21,340.0,341.0,332.5899963378906,338.1099853515625,-0.4592775383464254
2020-01-22,332.54998779296875,336.29998779296875,323.6000061035156,326.0,-3.581670425666572
2020-01-23,326.0400085449219,349.8800048828125,325.010009765625,349.6000061035156,7.239265675925033
2020-01-24,348.4599914550781,359.8500061035156,345.8800048828125,353.1600036621094,1.01830592003469
2020-01-27,345.95001220703125,351.8999938964844,341.0199890136719,342.8800048828125,-2.9108615564327645
2020-01-28,345.8800048828125,352.3999938964844,342.7799987792969,348.5199890136719,1.6448856890290076
2020-01-29,349.0,349.3999938964844,338.54998779296875,343.1600036621094,-1.5379276714461931
2020-01-30,341.1000061035156,348.20001220703125,339.25,347.739990234375,1.3346504614142773
2020-01-31,347.3900146484375,347.3900146484375,340.9800109863281,345.0899963378906,-0.7620618769495824
2020-02-03,347.239990234375,359.6300048828125,346.2799987792969,358.0,3.7410541595267466
2020-02-04,361.0,369.57000732421875,356.1000061035156,369.010009765625,3.0754217222416225
2020-02-05,375.1300048828125,375.25,362.29998779296875,369.6700134277344,0.1788579292276049
2020-02-06,369.6000061035156,371.54998779296875,362.510009765625,366.95001220703125,-0.7357916849901169
2020-02-07,365.0400085449219,371.79998779296875,363.57000732421875,366.7699890136719,-0.04905932344206887
2020-02-10,365.0,374.79998779296875,362.5199890136719,371.07000732421875,1.1724018974700101
2020-02-11,373.75,378.1099853515625,369.7200012207031,373.69000244140625,0.7060649110609107
2020-02-12,377.17999267578125,380.6199951171875,375.8800048828125,380.010009765625,1.6912433522247472
2020-02-13,376.9599914550781,385.3699951171875,376.510009765625,381.3999938964844,0.36577566251916327
2020-02-14,381.4700012207031,385.1499938964844,379.42999267578125,380.3999938964844,-0.2621919286845631
2020-02-18,379.29998779296875,389.5400085449219,379.19000244140625,387.7799987792969,1.9400644062104622
2020-02-19,388.1199951171875,392.95001220703125,384.8999938964844,386.19000244140625,-0.410025360486832
2020-02-20,386.55999755859375,389.70001220703125,376.67999267578125,386.0,-0.049199212875816745
2020-02-21,385.3299865722656,387.32000732421875,377.8999938964844,380.07000732421875,-1.536267532585811
2020-02-24,364.760009765625,372.82000732421875,361.0,368.70001220703125,-2.991552845023182
2020-02-25,372.0,375.6499938964844,357.7200012207031,360.0899963378906,-2.3352361226139484
2020-02-26,366.30999755859375,382.0,365.0,379.239990234375,5.318113274803382
2020-02-27,371.4599914550781,391.55999755859375,370.6000061035156,371.7099914550781,-1.9855497767108488
2020-02-28,364.2099914550781,376.7699890136719,356.79998779296875,369.0299987792969,-0.7209902174784899
2020-03-02,373.1099853515625,381.3599853515625,364.5,381.04998779296875,3.2571847962042266
2020-03-03,381.0299987792969,393.5199890136719,367.3999938964844,368.7699890136719,-3.222673972625556
2020-03-04,377.7699890136719,384.010009765625,370.510009765625,383.7900085449219,4.073004848204476
2020-03-05,381.0,391.3999938964844,368.6400146484375,372.7799987792969,-2.868758831780871
2020-03-06,367.70001220703125,371.30999755859375,356.8500061035156,368.9700012207031,-1.0220498876200246
2020-03-09,343.8599853515625,357.4700012207031,341.7200012207031,346.489990234375,-6.092639215100171
2020-03-10,356.42999267578125,364.5400085449219,347.8500061035156,364.1300048828125,5.091060390086688
2020-03-11,358.9200134277344,362.9800109863281,344.7900085449219,349.9200134277344,-3.9024500218407754
2020-03-12,326.5,335.7200012207031,307.32000732421875,315.25,-9.907982423787388
2020-03-13,330.510009765625,336.4200134277344,307.3900146484375,336.29998779296875,6.677236413312837
2020-03-16,306.6300048828125,334.3500061035156,294.75,298.8399963378906,-11.138861972882097
2020-03-17,306.19000244140625,322.8999938964844,290.25,319.75,6.997056591603945
2020-03-18,302.3999938964844,331.5799865722656,300.0,315.4700012207031,-1.3385453570905037
2020-03-19,324.3299865722656,348.510009765625,316.82000732421875,332.0299987792969,5.249309758301979
2020-03-20,342.30999755859375,350.489990234375,332.0,332.8299865722656,0.24093840794805477
2020-03-23,347.8900146484375,366.1099853515625,340.8800048828125,360.2699890136719,8.244450184313056
2020-03-24,369.989990234375,372.92999267578125,353.0299987792969,357.32000732421875,-0.818825264221823
2020-03-25,361.0199890136719,362.0,339.1700134277344,342.3900146484375,-4.178325414125029
2020-03-26,344.0,363.8399963378906,341.7300109863281,362.989990234375,6.0165234687376445
2020-03-27,359.0899963378906,368.55999755859375,353.0,357.1199951171875,-1.61712313703124
2020-03-30,363.0,377.79998779296875,361.1700134277344,370.9599914550781,3.8754470562055943
2020-03-31,367.92999267578125,383.010009765625,366.44000244140625,375.5,1.223853959860688
2020-04-01,376.04998779296875,380.2300109863281,361.0199890136719,364.0799865722656,-3.041281871567081
2020-04-02,364.0799865722656,370.989990234375,360.05999755859375,370.0799865722656,1.6479895136474632
2020-04-03,367.4700012207031,370.8999938964844,357.510009765625,361.760009765625,-2.248156373896748
2020-04-06,365.2200012207031,380.2900085449219,361.7099914550781,379.9599914550781,5.030954554994738
2020-04-07,380.0,381.3299865722656,369.3399963378906,372.2799987792969,-2.0212635141848234
2020-04-08,374.010009765625,378.3900146484375,368.30999755859375,371.1199951171875,-0.3115944090235856
2020-04-09,371.05999755859375,372.1000061035156,363.0299987792969,370.7200012207031,-0.10778020633409602
2020-04-13,371.30999755859375,400.510009765625,367.70001220703125,396.7200012207031,7.013379346781257
2020-04-14,397.5,417.82000732421875,394.8500061035156,413.54998779296875,4.242283353619669
2020-04-15,413.0,434.9800109863281,412.25,426.75,3.191878272679194
2020-04-16,437.0,449.5199890136719,431.6099853515625,439.1700134277344,2.910372215051993
